-1966533806;130.8;-32.2;-3.0;134.73856481153848;
-1966533797;130.8;-32.2;-3.0;134.73856481153848;
-1966533786;130.8;-32.2;-3.0;134.73856481153848;
-1966533776;130.8;-32.2;-2.9;134.73637537067074;
-1966533767;130.8;-32.2;-2.9;134.73637537067074;
-1966533757;130.8;-32.2;-2.9;134.73637537067074;
-1966533747;130.8;-32.2;-2.8;134.73426010932084;
-1966533736;130.8;-32.2;-2.8;134.73426010932084;
-1966533727;130.7;-32.100002;-2.7;134.611252685168;
-1966533716;130.7;-32.100002;-2.7;134.611252685168;
-1966533706;130.7;-32.0;-2.6000001;134.58547173827637;
-1966533696;130.7;-32.0;-2.6000001;134.58547173827637;
-1966533686;130.7;-31.9;-2.5;134.55983493573686;
-1966533676;130.7;-31.800001;-2.5;134.53616344706333;
-1966533667;130.8;-31.6;-2.5;134.58622077482056;
-1966533657;130.90001;-31.5;-2.5;134.6599881065295;
-1966533646;131.0;-31.5;-2.5;134.75718904756064;
-1966533637;131.0;-31.4;-2.4;134.7320302545073;
-1966533627;131.0;-31.4;-2.4;134.7320302545073;
-1966533616;131.0;-31.4;-2.5;134.7338486648537;
-1966533607;131.0;-31.4;-2.5;134.7338486648537;
-1966533594;130.90001;-31.4;-2.6000001;134.63852484945843;
-1966533586;130.90001;-31.4;-2.6000001;134.63852484945843;
-1966533576;130.90001;-31.300001;-2.6000001;134.6152386219129;
-1966533566;130.90001;-31.300001;-2.6000001;134.6152386219129;
-1966533557;130.90001;-31.2;-2.6000001;134.59202221975104;
-1966533540;130.90001;-31.1;-2.7;134.57084535974195;
-1966533536;130.90001;-31.1;-2.7;134.57084535974195;
-1966533500;130.90001;-31.0;-2.7;134.54776994476038;
-1966533499;130.90001;-31.0;-2.7;134.54776994476038;
-1966533499;130.90001;-31.0;-2.7;134.54776994476038;
-1966533495;130.8;-31.0;-2.8;134.45252246824091;
-1966533485;130.8;-30.9;-2.8;134.4295011316266;
-1966533475;130.8;-30.9;-2.9;134.43162118831327;
-1966533465;130.8;-30.800001;-3.0;134.41086588827355;
-1966533438;130.8;-30.800001;-3.0;134.41086588827355;
-1966533436;130.7;-30.800001;-3.1000001;134.3158191489485;
-1966533435;130.6;-30.9;-3.1000001;134.24150465318246;
-1966533425;130.6;-30.9;-3.1000001;134.24150465318246;
-1966533417;130.3;-31.300001;-3.3;134.04727101516613;
-1966533406;130.2;-31.4;-3.3;133.97346446610712;
-1966533393;130.2;-31.5;-3.2;133.99451184890913;
-1966533383;130.1;-31.6;-3.1000001;133.91856336270416;
-1966533376;130.1;-31.6;-2.9;133.9140829517076;
-1966533366;130.1;-31.6;-2.9;133.9140829517076;
-1966533357;130.1;-31.6;-2.9;133.9140829517076;
-1966533346;130.1;-31.6;-2.9;133.9140829517076;
-1966533336;130.1;-31.5;-3.0;133.8927241792279;
-1966533326;130.1;-31.5;-3.1000001;133.89500210620903;
-1966533316;130.1;-31.4;-3.2;133.87386438167712;
-1966533304;130.1;-31.5;-3.4;133.9022837325163;
-1966533295;130.0;-31.5;-3.7;133.8130785848411;
-1966533284;129.8;-31.6;-3.9;133.6480857217532;
-1966533276;129.8;-31.6;-3.9;133.6480857217532;
-1966533266;129.3;-31.6;-4.3;133.17485053467786;
-1966533257;129.1;-31.6;-4.5;132.98729864177503;
-1966533246;128.90001;-31.5;-4.7000003;132.7763245572001;
-1966533236;128.8;-31.5;-4.8;132.68282024423462;
-1966533226;128.8;-31.5;-4.8;132.68282024423462;
-1966533216;128.8;-31.5;-4.8;132.68282024423462;
-1966533207;128.90001;-31.5;-4.7000003;132.7763245572001;
-1966533197;129.0;-31.6;-4.7000003;132.89714077736303;
-1966533187;129.0;-31.6;-4.6;132.89364177127328;
-1966533176;129.0;-31.7;-4.6;132.91745576670124;
-1966533166;129.0;-31.7;-4.6;132.91745576670124;
-1966533157;129.0;-31.800001;-4.5;132.93791811512781;
-1966533145;129.0;-31.800001;-4.5;132.93791811512781;
-1966533136;128.90001;-31.9;-4.5;132.86486494138248;
-1966533126;128.90001;-31.9;-4.4;132.86151563463005;
-1966533115;128.90001;-31.9;-4.4;132.86151563463005;
-1966533107;128.90001;-31.9;-4.4;132.86151563463005;
-1966533097;128.90001;-31.800001;-4.4;132.83754150786305;
-1966533087;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533077;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533065;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533056;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533045;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533036;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533027;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533014;128.90001;-31.800001;-4.3;132.83426679382967;
-1966533006;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532995;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532986;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532976;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532963;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532955;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532945;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532936;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532926;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532913;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532906;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532894;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532886;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532876;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532863;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532856;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532843;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532836;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532821;128.90001;-31.800001;-4.3;132.83426679382967;
-1966532813;128.90001;-31.7;-4.3;132.81036258605823;
-1966532805;128.90001;-31.7;-4.3;132.81036258605823;
-1966532790;128.90001;-31.7;-4.3;132.81036258605823;
-1966532786;128.90001;-31.7;-4.3;132.81036258605823;
-1966532774;128.90001;-31.7;-4.3;132.81036258605823;
-1966532767;128.90001;-31.7;-4.3;132.81036258605823;
-1966532757;128.90001;-31.7;-4.3;132.81036258605823;
-1966532745;128.90001;-31.6;-4.3;132.78652938449284;
-1966532737;128.90001;-31.6;-4.3;132.78652938449284;
-1966532726;128.90001;-31.6;-4.3;132.78652938449284;
-1966532716;128.90001;-31.6;-4.3;132.78652938449284;
-1966532707;129.0;-31.6;-4.3;132.88359577370417;
-1966532697;129.0;-31.6;-4.3;132.88359577370417;
-1966532687;129.0;-31.6;-4.3;132.88359577370417;
-1966532676;129.0;-31.6;-4.3;132.88359577370417;
-1966532667;129.0;-31.5;-4.3;132.8598509770364;
-1966532656;129.0;-31.4;-4.3;132.83617721721754;
-1966532646;129.0;-31.4;-4.3;132.83617721721754;
-1966532637;129.0;-31.5;-4.3;132.8598509770364;
-1966532625;129.0;-31.5;-4.2000003;132.85665208187078;
-1966532617;129.0;-31.6;-4.2000003;132.8803974501587;
