1714015430;292.7;-20.6;9.900001;293.59098619174677;
1714017918;292.7;-20.6;9.900001;293.59098619174677;
1714017918;292.7;-20.6;9.900001;293.59098619174677;
1714017918;292.7;-20.6;9.900001;293.59098619174677;
1714017919;292.7;-20.6;9.900001;293.59098619174677;
1714017920;292.7;-20.6;9.900001;293.59098619174677;
1714017920;292.7;-20.6;10.0;293.59437522151677;
1714017921;292.7;-20.6;10.0;293.59437522151677;
1714017921;292.7;-20.6;10.0;293.59437522151677;
1714017922;292.7;-20.6;10.0;293.59437522151677;
1714017922;292.7;-20.6;10.0;293.59437522151677;
1714017923;292.7;-20.6;10.0;293.59437522151677;
1714017923;292.7;-20.6;10.0;293.59437522151677;
1714017925;292.7;-20.6;10.0;293.59437522151677;
1714017926;292.7;-20.6;10.0;293.59437522151677;
1714017927;292.7;-20.6;10.0;293.59437522151677;
1714017927;292.80002;-20.6;10.0;293.6940767846249;
1714017928;292.80002;-20.6;10.0;293.6940767846249;
1714017928;292.80002;-20.6;10.1;293.6974987058603;
1714017929;292.80002;-20.6;10.1;293.6974987058603;
1714017930;292.80002;-20.6;10.1;293.6974987058603;
1714017931;292.80002;-20.6;10.1;293.6974987058603;
1714017931;292.80002;-20.6;10.1;293.6974987058603;
1714017932;292.80002;-20.6;10.1;293.6974987058603;
1714017932;292.80002;-20.6;10.1;293.6974987058603;
1714017933;292.80002;-20.6;10.1;293.6974987058603;
1714017933;292.80002;-20.6;10.0;293.6940767846249;
1714017933;292.80002;-20.6;10.0;293.6940767846249;
1714017934;292.80002;-20.6;10.0;293.6940767846249;
1714017934;292.80002;-20.7;10.0;293.70110785327705;
1714017934;292.80002;-20.800001;9.900001;293.7047850846044;
1714017935;292.80002;-20.800001;9.8;293.7014313448309;
1714017935;292.80002;-20.9;9.8;293.70853019694465;
1714017936;292.80002;-20.9;9.7;293.70521054794193;
1714017936;292.80002;-20.9;9.7;293.70521054794193;
1714017967;292.80002;-21.0;9.7;293.71234349096795;
1714017968;292.80002;-21.0;9.7;293.71234349096795;
1714017968;292.80002;-20.9;9.7;293.70521054794193;
1714017969;292.7;-20.9;9.8;293.6088335418218;
1714017969;292.7;-20.9;9.8;293.6088335418218;
1714017970;292.7;-20.9;9.8;293.6088335418218;
1714017970;292.7;-20.800001;9.8;293.60173227919154;
1714017971;292.6;-20.800001;9.8;293.5020334224675;
1714017971;292.5;-20.9;9.7;293.4061178304814;
1714017972;292.5;-20.800001;9.7;293.3990116614355;
1714017972;292.4;-20.800001;9.6;293.2960219396024;
1714017973;292.4;-20.800001;9.7;293.2993120935869;
1714017973;292.4;-20.800001;9.7;293.2993120935869;
1714017973;292.5;-20.800001;9.7;293.3990116614355;
1714017975;292.5;-20.800001;9.7;293.3990116614355;
1714017975;292.5;-20.800001;9.7;293.3990116614355;
1714017976;292.5;-20.800001;9.7;293.3990116614355;
1714017976;292.5;-20.800001;9.7;293.3990116614355;
1714017977;292.5;-20.800001;9.7;293.3990116614355;
1714017977;292.5;-20.800001;9.6;293.3957226254869;
1714017978;292.5;-20.800001;9.6;293.3957226254869;
1714017978;292.5;-20.800001;9.6;293.3957226254869;
1714017978;292.5;-20.800001;9.6;293.3957226254869;
1714017979;292.5;-20.800001;9.6;293.3957226254869;
1714017980;292.5;-20.800001;9.6;293.3957226254869;
1714017980;292.5;-20.800001;9.6;293.3957226254869;
1714017981;292.5;-20.800001;9.6;293.3957226254869;
1714017981;292.5;-20.800001;9.6;293.3957226254869;
1714017981;292.5;-20.800001;9.6;293.3957226254869;
1714017982;292.5;-20.800001;9.6;293.3957226254869;
1714017982;292.5;-20.800001;9.6;293.3957226254869;
1714017983;292.5;-20.800001;9.6;293.3957226254869;
1714017983;292.5;-20.800001;9.6;293.3957226254869;
1714017983;292.5;-20.800001;9.6;293.3957226254869;
1714017984;292.5;-20.800001;9.6;293.3957226254869;
1714017984;292.5;-20.800001;9.6;293.3957226254869;
1714017985;292.5;-20.800001;9.6;293.3957226254869;
1714017985;292.5;-20.800001;9.6;293.3957226254869;
1714017985;292.5;-20.9;9.6;293.40282887419266;
1714017986;292.5;-20.9;9.6;293.40282887419266;
1714017986;292.5;-20.9;9.6;293.40282887419266;
1714017987;292.4;-20.9;9.6;293.30313060389057;
1714017987;292.4;-20.9;9.6;293.30313060389057;
1714017987;292.4;-20.9;9.5;293.2998745562614;
1714017988;292.30002;-20.9;9.5;293.20020581234354;
1714017988;292.30002;-20.9;9.5;293.20020581234354;
1714017988;292.30002;-20.9;9.5;293.20020581234354;
1714017989;292.2;-20.800001;9.5;293.09339327490244;
1714017990;292.1;-20.800001;9.5;292.9936921049347;
1714017990;292.0;-20.800001;9.5;292.89399114288335;
1714017990;292.0;-20.800001;9.5;292.89399114288335;
1714017991;292.0;-20.800001;9.5;292.89399114288335;
1714017991;291.9;-20.800001;9.400001;292.79106286758906;
1714017992;291.9;-20.800001;9.400001;292.79106286758906;
1714017992;291.9;-20.800001;9.400001;292.79106286758906;
